personId,playerName,games_played,avg_minutes,avg_fga,avg_fgm,fg_pct,ts_pct,net_rating,pie,usg_pct,pct_ast,pct_reb,impact_score,predicted_pie,playerName_key,playerName_shooting,team,pos,games,minutes,fg_pct_total,avg_shot_distance,freq_rim,freq_short_paint,freq_mid,freq_long_mid,freq_3p,fg_rim,fg_short_paint,fg_mid,fg_long_mid,fg_3p,defensive_profile,most_taken_shot,best_made_shot,scorer_profile,profile_description,defensive_description,rk,playerName_pbp,age_pbp,team_pbp,pos_pbp,games_pbp,games_started_pbp,minutes_pbp,pg_pct,sg_pct,sf_pct,pf_pct,c_pct,on_court_per_100,on_off_per_100,bad_pass_turnovers,lost_ball_turnovers,Fouls Committed_Shoot,Fouls Committed_Off.,Fouls Drawn_Shoot,Fouls Drawn_Off.,points_generated_by_assists,and_ones,shots_blocked_against,awards,scoring_value,offensive_creation,lineup_defensive_impact,spacing_value,playmaking_value,rebounding_value,rim_size_value,offense_scaled,defense_scaled,spacing_scaled,playmaking_scaled,rebounding_scaled,lineup_score,lineup_role,headshot_url
1631095,Jabari Smith Jr.,49,34.83877551020408,12.510204081632653,5.469387755102041,0.4484285714285714,0.5662448979591836,5.824489795918367,0.09173469387755102,0.17573469387755103,0.10822448979591837,0.19957142857142857,5.340510204081633,0.09835806430720673,jabari smith jr,Jabari Smith Jr.,HOU,PF,77.0,2705.0,0.45,16.8,0.137,0.147,0.155,0.061,0.501,0.744,0.524,0.424,0.39,0.363,Disruptive Defender,three-point range,at the rim,Perimeter Shooter,"Jabari Smith Jr. is a perimeter shooter. Their shot profile is built around three-point range, with their best efficiency coming at the rim. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",5.0,Jabari Smith Jr.,22.0,HOU,PF,77.0,77.0,2705.0,0.0,0.0,8.0,83.0,10.0,4.8,-1.3,39.0,40.0,94.0,14.0,89.0,8.0,352.0,15.0,53.0,,10.938775510204081,362.9387755102041,-0.13512857142857143,0.501,352.0,0.19957142857142857,10.0,0.21625349794360238,0.5125858143679065,0.5229645093945721,0.21268882175226586,0.37709718033554884,0.3520711293873849,Wing,
1631096,Chet Holmgren,45,29.244444444444444,11.733333333333333,6.644444444444445,0.5518,0.6471555555555556,14.786666666666665,0.15335555555555555,0.22017777777777778,0.10693333333333334,0.32353333333333334,7.00771111111111,0.12795972610654327,chet holmgren,Chet Holmgren,OKC,PF,69.0,1997.0,0.557,11.6,0.344,0.208,0.095,0.041,0.312,0.81,0.475,0.486,0.5,0.362,Rim Protector,at the rim,at the rim,High-Impact Balanced Player,"Chet Holmgren profiles as a balanced player. Their most common shot comes at the rim, and they make shots most consistently at the rim. On defense, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,79.0,Chet Holmgren,23.0,OKC,PF,69.0,69.0,1997.0,0.0,0.0,1.0,37.0,62.0,16.7,10.9,25.0,48.0,94.0,22.0,126.0,13.0,272.0,22.0,52.0,"DPOY-2,AS,NBA3,DEF1",13.28888888888889,285.2888888888889,1.73206,0.312,272.0,0.32353333333333334,62.0,0.16989367925267912,0.8556664334090743,0.325678496868476,0.16435045317220545,0.6819840131174422,0.4153593012125764,Big,
1631097,Bennedict Mathurin,28,31.832142857142856,12.785714285714286,5.535714285714286,0.4218571428571429,0.5720714285714286,-12.89642857142857,0.09039285714285715,0.22860714285714284,0.15289285714285714,0.2084642857142857,5.466821428571428,0.11155118802470249,bennedict mathurin,Bennedict Mathurin,2TM,SF,54.0,1620.0,0.43,14.2,0.213,0.21,0.112,0.114,0.352,0.681,0.387,0.434,0.39,0.315,Rim Protector,three-point range,at the rim,Three-Level Scorer,"Bennedict Mathurin profiles as a three-level scorer. They have a balanced shot diet that includes rim attempts, mid-range looks, and threes. Their most common shot comes three-point range, while their most reliable area is at the rim. Defensively, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,144.0,Bennedict Mathurin,23.0,2TM,SF,54.0,25.0,1620.0,2.0,35.0,51.0,12.0,1.0,-3.8,-0.2,52.0,42.0,68.0,15.0,145.0,9.0,318.0,32.0,32.0,,11.071428571428571,329.07142857142856,0.032539285714285715,0.352,318.0,0.2084642857142857,1.0,0.19603345472214537,0.5433934109342602,0.3674321503131524,0.19214501510574017,0.398969343835095,0.3284879930634796,Wing,
1631101,Shaedon Sharpe,48,29.98125,17.645833333333332,8.041666666666666,0.4491875,0.5467291666666666,-2.00625,0.10752083333333334,0.2895625,0.173625,0.15220833333333333,6.646708333333334,0.12951027403389767,shaedon sharpe,Shaedon Sharpe,POR,SG,50.0,1471.0,0.452,14.1,0.244,0.184,0.106,0.113,0.353,0.726,0.419,0.37,0.347,0.337,Disruptive Defender,three-point range,at the rim,Volume Shot Creator,"Shaedon Sharpe profiles as a balanced player. Their most common shot comes three-point range, and they make shots most consistently at the rim. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",171.0,Shaedon Sharpe,22.0,POR,SG,50.0,42.0,1471.0,41.0,53.0,6.0,0.0,0.0,-2.2,-2.8,67.0,65.0,34.0,7.0,100.0,9.0,342.0,32.0,57.0,,16.083333333333332,358.0833333333333,-0.3743375,0.353,342.0,0.15220833333333333,0.0,0.21335462160548546,0.4686331314143735,0.3684759916492693,0.2066465256797583,0.2606066816970691,0.3044968509808607,Guard,
1631103,Malaki Branham,28,9.842857142857143,3.25,1.5357142857142858,0.38039285714285714,0.5135357142857143,-17.228571428571428,0.10557142857142857,0.16914285714285712,0.16521428571428573,0.2024642857142857,3.9999642857142854,0.0725567968922758,malaki branham,,,,,,,,,,,,,,,,,,Rim Protector,Not enough shooting data,Not enough shooting data,Balanced Player,"Malaki Branham profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3.0714285714285716,3.0714285714285716,0.06073928571428571,0.0,0.0,0.2024642857142857,0.0,0.0013995466657706812,0.5485749301471583,0.0,0.0,0.3842122214739554,0.1761247733504934,Wing,
1631105,Jalen Duren,43,27.86046511627907,11.0,6.930232558139535,0.6302790697674419,0.6600697674418604,9.676744186046513,0.16727906976744186,0.224,0.10253488372093023,0.38176744186046513,7.362976744186047,0.1323089967361394,jalen duren,Jalen Duren,DET,C,70.0,1976.0,0.65,3.7,0.522,0.426,0.031,0.021,0.0,0.749,0.57,0.16,0.529,,Rim Protector,at the rim,at the rim,Rim-Dominant Big,"Jalen Duren profiles as a rim-dominant big. They take a large share of their shots at the rim, finish best at the rim, and their defensive profile as a Rim Protector suggests they impact the game around the basket.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,84.0,Jalen Duren,22.0,DET,C,70.0,70.0,1976.0,0.0,0.0,0.0,0.0,100.0,11.2,6.0,47.0,44.0,115.0,25.0,217.0,1.0,318.0,55.0,82.0,"DPOY-11,AS,NBA3",13.86046511627907,331.86046511627904,1.0145302325581393,0.0,318.0,0.38176744186046513,100.0,0.19769861141673525,0.7238262108620418,0.0,0.19214501510574017,0.8252119906385698,0.36177169785663554,Big,
1631106,Tari Eason,28,24.625,9.714285714285714,4.535714285714286,0.4835714285714286,0.5988214285714285,4.6571428571428575,0.10060714285714287,0.19057142857142859,0.12082142857142857,0.24767857142857144,5.274214285714286,0.10447326265143454,tari eason,Tari Eason,HOU,PF,60.0,1549.0,0.416,14.3,0.234,0.193,0.084,0.04,0.448,0.654,0.384,0.245,0.174,0.358,Rim Protector,three-point range,at the rim,Perimeter Shooter,"Tari Eason is a perimeter shooter. Their shot profile is built around three-point range, with their best efficiency coming at the rim. Defensively, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,156.0,Tari Eason,24.0,HOU,PF,60.0,34.0,1549.0,0.0,1.0,58.0,39.0,2.0,7.0,3.0,38.0,20.0,68.0,10.0,33.0,2.0,216.0,11.0,43.0,,9.071428571428571,225.07142857142858,0.5243035714285714,0.448,216.0,0.24767857142857144,2.0,0.1339416558329952,0.6337510738649584,0.4676409185803758,0.13051359516616315,0.4954176792668287,0.3447536960297932,Wing,
1631107,Nikola Jović,41,18.258536585365853,7.170731707317073,2.6341463414634148,0.3241707317073171,0.43017073170731707,-9.104878048780488,0.04919512195121951,0.20141463414634148,0.2054878048780488,0.1943658536585366,3.3532195121951216,0.06794687922475594,nikola jovic,Nikola JoviÄ,MIA,PF,47.0,808.0,0.366,15.7,0.191,0.232,0.025,0.019,0.532,0.633,0.411,0.25,0.0,0.269,Disruptive Defender,three-point range,at the rim,Balanced Player,"Nikola Jović profiles as a balanced player. Their most common shot comes three-point range, and they make shots most consistently at the rim. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",326.0,Nikola JoviÄ,22.0,MIA,PF,47.0,1.0,808.0,0.0,0.0,0.0,61.0,38.0,0.6,-2.4,31.0,21.0,34.0,5.0,42.0,3.0,241.0,10.0,14.0,,5.2682926829268295,246.26829268292684,-0.30169024390243904,0.532,241.0,0.1943658536585366,38.0,0.14659695798195477,0.4819814701815311,0.5553235908141962,0.14561933534743202,0.3642939626772779,0.31342401916276513,Wing,
1631108,Max Christie,47,29.69787234042553,9.680851063829786,4.51063829787234,0.4595531914893617,0.6332553191489362,-5.072340425531915,0.08682978723404257,0.1601276595744681,0.14570212765957447,0.12234042553191489,5.101191489361702,0.1041028419231162,max christie,Max Christie,DAL,SG,77.0,2244.0,0.441,18.0,0.137,0.141,0.062,0.046,0.615,0.717,0.373,0.422,0.364,0.404,Disruptive Defender,three-point range,at the rim,Elite 3PT Threat,Max Christie profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient at the rim. Their defensive profile is Disruptive Defender.,"Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",48.0,Max Christie,22.0,DAL,SG,77.0,68.0,2244.0,26.0,68.0,5.0,1.0,0.0,-6.9,-2.5,43.0,35.0,67.0,6.0,55.0,13.0,358.0,9.0,41.0,,9.02127659574468,367.02127659574467,-0.3382978723404255,0.615,358.0,0.12234042553191489,0.0,0.21869090021637277,0.4752551180506778,0.6419624217118998,0.2163141993957704,0.18714595334760786,0.3429305181303413,Guard,
1631109,Mark Williams,47,24.051063829787235,7.425531914893617,4.914893617021277,0.6297234042553191,0.6747234042553192,0.5297872340425533,0.1412553191489362,0.1647659574468085,0.08238297872340425,0.37887234042553186,6.192744680851064,0.11449009349007333,mark williams,Mark Williams,PHO,C,60.0,1416.0,0.644,3.3,0.626,0.317,0.05,0.005,0.002,0.73,0.496,0.545,0.0,1.0,Rim Protector,at the rim,at the rim,Rim-Dominant Big,"Mark Williams profiles as a rim-dominant big. They take a large share of their shots at the rim, finish best at the rim, and their defensive profile as a Rim Protector suggests they impact the game around the basket.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,186.0,Mark Williams,24.0,PHO,C,60.0,55.0,1416.0,0.0,0.0,0.0,0.0,100.0,-0.9,-4.0,17.0,18.0,75.0,23.0,92.0,2.0,144.0,28.0,26.0,,9.829787234042554,153.82978723404256,-0.4863382978723404,0.002,144.0,0.37887234042553186,100.0,0.09140779365555342,0.44805390141311646,0.0020876826722338207,0.08700906344410876,0.8180914296180329,0.23939979452254972,Big,
1631110,Jeremy Sochan,27,13.118518518518519,3.6296296296296298,1.7407407407407407,0.3861111111111111,0.46344444444444444,-12.711111111111112,0.030555555555555555,0.1315925925925926,0.14855555555555555,0.2637037037037037,2.721111111111111,0.05537495086554286,jeremy sochan,Jeremy Sochan,2TM,PF,44.0,469.0,0.496,10.7,0.426,0.186,0.023,0.016,0.349,0.745,0.458,0.333,0.0,0.244,Rim Protector,at the rim,at the rim,Rim-Dominant Big,"Jeremy Sochan profiles as a rim-dominant big. They take a large share of their shots at the rim, finish best at the rim, and their defensive profile as a Rim Protector suggests they impact the game around the basket.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,390.0,Jeremy Sochan,22.0,2TM,PF,44.0,0.0,469.0,0.0,0.0,2.0,59.0,39.0,-3.0,-11.9,8.0,7.0,25.0,4.0,10.0,2.0,101.0,2.0,9.0,,3.4814814814814814,104.48148148148148,-1.7058888888888888,0.349,101.0,0.2637037037037037,39.0,0.06194505253720421,0.22397146104242496,0.36430062630480164,0.06102719033232629,0.5348318189064244,0.1950018811450832,Wing,
1631114,Jalen Williams,24,29.645833333333332,14.0,6.583333333333333,0.4721666666666666,0.5500416666666667,9.241666666666665,0.13070833333333334,0.24683333333333335,0.3715,0.18029166666666666,6.4085833333333335,0.11526110925452454,jalen williams,Jalen Williams,OKC,SG,33.0,936.0,0.484,10.2,0.294,0.26,0.213,0.061,0.173,0.702,0.448,0.421,0.333,0.299,Disruptive Defender,at the rim,at the rim,Mid-Range Shot Creator,"Jalen Williams profiles as a mid-range shot creator. They regularly look for shots from at the rim, while making shots most consistently at the rim. On the defensive side, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",292.0,Jalen Williams,24.0,OKC,SG,33.0,33.0,936.0,0.0,18.0,51.0,31.0,0.0,12.3,1.3,24.0,23.0,28.0,7.0,62.0,12.0,446.0,14.0,22.0,,13.166666666666666,459.1666666666667,0.24908750000000002,0.173,446.0,0.18029166666666666,0.0,0.27370506395527655,0.5831823730917143,0.18058455114822547,0.26948640483383685,0.329678212748514,0.3422817632855081,Wing,
1631119,Jaylin Williams,37,19.318918918918918,5.243243243243243,1.8918918918918919,0.3330540540540541,0.4901351351351352,16.186486486486487,0.09402702702702703,0.15213513513513513,0.24886486486486487,0.28332432432432436,3.847243243243243,0.06559722386366945,jaylin williams,Jaylin Williams,OKC,PF,65.0,1277.0,0.423,20.2,0.119,0.088,0.04,0.026,0.727,0.643,0.419,0.571,0.333,0.383,Rim Protector,three-point range,at the rim,Elite 3PT Threat,Jaylin Williams profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient at the rim. Their defensive profile is Rim Protector.,Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,220.0,Jaylin Williams,23.0,OKC,PF,65.0,11.0,1277.0,0.0,0.0,4.0,35.0,61.0,11.2,-0.1,32.0,12.0,77.0,19.0,35.0,21.0,382.0,9.0,11.0,,3.7837837837837838,385.7837837837838,0.06999729729729731,0.727,382.0,0.28332432432432436,61.0,0.2298928023603724,0.5502760140085273,0.7588726513569938,0.2308157099697885,0.5830891354564239,0.4247475066924511,Big,
1631120,JD Davison,23,6.969565217391305,2.0,0.7391304347826086,0.256,0.337,-14.443478260869567,0.014826086956521737,0.1621304347826087,0.2768695652173913,0.10834782608695652,1.8163478260869563,0.03455260825825053,jd davison,,,,,,,,,,,,,,,,,,Disruptive Defender,Not enough shooting data,Not enough shooting data,Balanced Player,"JD Davison profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",,,,,,,,,,,,,,,,,,,,,,0.0,,,,1.4782608695652173,1.4782608695652173,0.03250434782608695,0.0,0.0,0.10834782608695652,0.0,0.000448367352878479,0.5433869913832332,0.0,0.0,0.15273086965433044,0.15129918175239276,Wing,
1631121,Bryce McGowens,30,19.686666666666667,5.3,2.566666666666667,0.40303333333333335,0.6046999999999999,-8.18,0.0641,0.1371666666666667,0.15200000000000002,0.1014,3.948266666666666,0.0864617856231401,bryce mcgowens,Bryce McGowens,NOP,SG,42.0,880.0,0.481,12.6,0.266,0.257,0.072,0.013,0.392,0.635,0.426,0.471,0.667,0.409,Disruptive Defender,three-point range,at the rim,Efficient Role Finisher,"Bryce McGowens profiles as a balanced player. Their most common shot comes three-point range, and they make shots most consistently at the rim. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",308.0,Bryce McGowens,23.0,NOP,SG,42.0,13.0,880.0,6.0,65.0,29.0,0.0,0.0,-3.9,0.8,6.0,5.0,48.0,4.0,48.0,17.0,150.0,10.0,21.0,,5.133333333333334,155.13333333333333,0.15042,0.392,150.0,0.1014,0.0,0.09218605829247553,0.5650530274555928,0.4091858037578288,0.09063444108761329,0.13564254970280795,0.2621432498236049,Guard,
1631123,Jamaree Bouyea,26,15.492307692307692,5.576923076923077,2.8846153846153846,0.48334615384615387,0.5726153846153846,-1.8076923076923077,0.1075,0.17365384615384613,0.21765384615384614,0.15376923076923077,4.687269230769231,0.08969793222717218,jamaree bouyea,Jamaree Bouyea,PHO,PG,46.0,644.0,0.458,13.9,0.191,0.246,0.106,0.127,0.331,0.933,0.431,0.4,0.267,0.295,Disruptive Defender,three-point range,at the rim,Balanced Player,"Jamaree Bouyea profiles as a balanced player. Their most common shot comes three-point range, and they make shots most consistently at the rim. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",354.0,Jamaree Bouyea,26.0,PHO,PG,46.0,1.0,644.0,100.0,0.0,0.0,0.0,0.0,1.0,-0.7,17.0,12.0,16.0,0.0,18.0,4.0,210.0,4.0,18.0,,5.769230769230769,215.76923076923077,-0.058869230769230764,0.331,210.0,0.15376923076923077,0.0,0.12838790395644556,0.5265978441122086,0.3455114822546973,0.1268882175226586,0.264445740772857,0.2739647407783865,Guard,
1631124,Julian Strawther,29,12.200000000000001,4.0,1.7241379310344827,0.3498275862068965,0.4595862068965517,-7.655172413793103,0.06082758620689655,0.1726896551724138,0.12406896551724138,0.17393103448275865,3.2399999999999998,0.0637885859383395,julian strawther,Julian Strawther,DEN,SG,57.0,861.0,0.467,15.3,0.154,0.241,0.129,0.006,0.47,0.633,0.506,0.512,0.0,0.387,Disruptive Defender,three-point range,at the rim,Perimeter Shooter,"Julian Strawther is a perimeter shooter. Their shot profile is built around three-point range, with their best efficiency coming at the rim. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",313.0,Julian Strawther,23.0,DEN,SG,57.0,14.0,861.0,1.0,36.0,52.0,11.0,0.0,0.7,-5.6,15.0,11.0,40.0,9.0,24.0,3.0,150.0,5.0,22.0,,3.4482758620689653,153.44827586206895,-0.7878206896551724,0.47,150.0,0.17393103448275865,0.0,0.09118001743072161,0.3926589792367611,0.49060542797494777,0.09063444108761329,0.31403410817649186,0.2486944209041316,Wing,
1631126,Caleb Love,43,22.26279069767442,10.581395348837209,4.1395348837209305,0.3507674418604651,0.45020930232558143,-7.872093023255814,0.065,0.22295348837209303,0.23199999999999998,0.13706976744186047,4.220372093023256,0.0820557939337414,caleb love,Caleb Love,POR,SG,49.0,1013.0,0.388,18.5,0.122,0.167,0.053,0.061,0.596,0.717,0.366,0.385,0.467,0.318,Disruptive Defender,three-point range,at the rim,Volume Shot Creator,"Caleb Love profiles as a balanced player. Their most common shot comes three-point range, and they make shots most consistently at the rim. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",275.0,Caleb Love,24.0,POR,SG,49.0,1.0,1013.0,86.0,12.0,2.0,0.0,0.0,-6.3,-7.9,33.0,26.0,23.0,1.0,17.0,1.0,301.0,0.0,34.0,,8.279069767441861,309.27906976744185,-1.143879069767442,0.596,301.0,0.13706976744186047,0.0,0.18421669354523149,0.32723616585147364,0.6221294363256785,0.18187311178247734,0.22337307015829588,0.2893397525238901,Guard,
1631132,Christian Koloko,20,15.319999999999999,3.0,1.3,0.34145000000000003,0.36160000000000003,-4.12,0.026600000000000002,0.09365,0.0735,0.22494999999999998,2.1261,0.02592461769775764,christian koloko,,,,,,,,,,,,,,,,,,Rim Protector,Not enough shooting data,Not enough shooting data,Balanced Player,"Christian Koloko profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.6,2.6,0.06748499999999999,0.0,0.0,0.22494999999999998,0.0,0.0011180865883885442,0.5498143999406387,0.0,0.0,0.4395162943226071,0.18185246405277583,Wing,
1631133,Jabari Walker,45,12.086666666666666,3.2,1.288888888888889,0.2810888888888889,0.4075333333333333,-3.306666666666666,0.03691111111111111,0.12822222222222224,0.08313333333333334,0.2826666666666667,2.483822222222222,0.04235496287088353,jabari walker,Jabari Walker,PHI,PF,64.0,762.0,0.455,12.5,0.39,0.131,0.019,0.014,0.446,0.663,0.321,0.0,0.333,0.337,Rim Protector,three-point range,at the rim,Rim-Dominant Big,"Jabari Walker profiles as a rim-dominant big. They take a large share of their shots three-point range, finish best at the rim, and their defensive profile as a Rim Protector suggests they impact the game around the basket.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,332.0,Jabari Walker,23.0,PHI,PF,64.0,6.0,762.0,0.0,0.0,20.0,75.0,4.0,0.3,0.7,3.0,13.0,52.0,4.0,32.0,3.0,81.0,6.0,22.0,,2.577777777777778,83.57777777777778,0.1898,0.446,81.0,0.2826666666666667,4.0,0.04946477786019696,0.5722887801720442,0.465553235908142,0.04894259818731118,0.5814716130354581,0.2957325126955881,Wing,
1631157,Ryan Rollins,50,32.016,13.92,6.48,0.45704,0.5637,-1.4379999999999995,0.10837999999999999,0.23234,0.31654,0.16986,6.049479999999999,0.11423277797215718,ryan rollins,Ryan Rollins,MIL,PG,74.0,2376.0,0.472,15.6,0.204,0.152,0.13,0.074,0.44,0.7,0.369,0.507,0.382,0.406,Disruptive Defender,three-point range,at the rim,Perimeter Shooter,"Ryan Rollins is a perimeter shooter. Their shot profile is built around three-point range, with their best efficiency coming at the rim. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",28.0,Ryan Rollins,23.0,MIL,PG,74.0,67.0,2376.0,96.0,4.0,0.0,0.0,0.0,-3.1,8.5,112.0,65.0,94.0,12.0,61.0,6.0,1031.0,12.0,73.0,,12.96,1043.96,1.325958,0.44,1031.0,0.16986,0.0,0.6228480451576719,0.7810485144233882,0.45929018789144055,0.6229607250755287,0.3040213158434106,0.6059930789445258,Guard,
1631165,Keon Ellis,44,17.65909090909091,4.863636363636363,1.9318181818181819,0.32436363636363635,0.45481818181818184,-15.568181818181818,0.027886363636363633,0.12313636363636364,0.06288636363636363,0.1060909090909091,2.705159090909091,0.05253703866783175,keon ellis,Keon Ellis,2TM,SG,72.0,1478.0,0.44,18.7,0.143,0.115,0.065,0.023,0.654,0.836,0.545,0.28,0.111,0.363,Disruptive Defender,three-point range,at the rim,Perimeter Shooter,"Keon Ellis is a perimeter shooter. Their shot profile is built around three-point range, with their best efficiency coming at the rim. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",167.0,Keon Ellis,26.0,2TM,SG,72.0,11.0,1478.0,28.0,56.0,15.0,2.0,0.0,-5.2,-2.4,20.0,15.0,81.0,2.0,26.0,26.0,177.0,6.0,7.0,,3.8636363636363638,180.86363636363637,-0.3281727272727273,0.654,177.0,0.1060909090909091,0.0,0.10754798907242234,0.4771155305932898,0.6826722338204594,0.10694864048338369,0.14717993627606255,0.2901117710263049,Guard,
1631169,Josh Minott,33,15.930303030303032,4.121212121212121,2.090909090909091,0.4783636363636363,0.6243939393939394,-3.663636363636363,0.08293939393939394,0.1273939393939394,0.14884848484848484,0.20312121212121212,4.103878787878787,0.08628256197258842,josh minott,Josh Minott,2TM,PF,49.0,834.0,0.5,17.1,0.214,0.151,0.02,0.008,0.607,0.815,0.447,0.2,0.0,0.418,Rim Protector,three-point range,at the rim,Elite 3PT Threat,Josh Minott profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient at the rim. Their defensive profile is Rim Protector.,Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,319.0,Josh Minott,23.0,2TM,PF,49.0,11.0,834.0,0.0,9.0,9.0,48.0,33.0,-0.1,-1.5,20.0,14.0,30.0,4.0,29.0,6.0,112.0,7.0,13.0,,4.181818181818182,116.18181818181819,-0.16406363636363636,0.607,112.0,0.20312121212121212,33.0,0.06893058093463354,0.5072692329889174,0.6336116910229646,0.06767371601208459,0.3858279453688349,0.2947814604126194,Wing,
1631170,Jaime Jaquez Jr.,48,28.84166666666667,12.104166666666666,6.270833333333333,0.5185624999999999,0.5692916666666666,3.5416666666666665,0.11902083333333334,0.21506250000000002,0.2763125,0.19366666666666665,6.118104166666666,0.11066330340144705,jaime jaquez jr,Jaime Jaquez Jr.,MIA,SF,75.0,2121.0,0.507,9.6,0.271,0.407,0.095,0.027,0.2,0.718,0.47,0.483,0.44,0.317,Disruptive Defender,short paint / floater range,at the rim,On-Ball Creator,"Jaime Jaquez Jr. profiles as an on-ball creator. They combine scoring volume with creation stats, meaning they likely generate offense for themselves and others. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",62.0,Jaime Jaquez Jr.,24.0,MIA,SF,75.0,1.0,2121.0,1.0,12.0,38.0,50.0,0.0,3.2,1.6,67.0,59.0,77.0,13.0,107.0,1.0,861.0,32.0,72.0,6MOY-2,12.541666666666666,873.5416666666666,0.2981,0.2,861.0,0.19366666666666665,0.0,0.5211020751542343,0.5921880188513656,0.20876826722338207,0.5202416918429003,0.3625742980118877,0.47608467384352127,Wing,
1631172,Ousmane Dieng,27,10.933333333333334,3.3703703703703702,1.4074074074074074,0.369962962962963,0.48188888888888887,-0.20370370370370264,0.04607407407407407,0.18637037037037038,0.20996296296296293,0.1672962962962963,3.002111111111111,0.06993777198735936,ousmane dieng,Ousmane Dieng,2TM,C,57.0,1099.0,0.422,17.2,0.133,0.153,0.153,0.095,0.465,0.717,0.344,0.508,0.395,0.341,Disruptive Defender,three-point range,at the rim,Balanced Player,"Ousmane Dieng profiles as a balanced player. Their most common shot comes three-point range, and they make shots most consistently at the rim. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",261.0,Ousmane Dieng,22.0,2TM,C,57.0,20.0,1099.0,0.0,0.0,4.0,67.0,29.0,-9.4,-9.5,40.0,30.0,53.0,2.0,21.0,1.0,335.0,5.0,17.0,,2.814814814814815,337.81481481481484,-1.3748111111111112,0.465,335.0,0.1672962962962963,29.0,0.20125357568593868,0.28480429318849476,0.4853862212943633,0.20241691842900303,0.2977158343012002,0.274523712038674,Wing,
1631200,Kris Murray,34,25.720588235294116,5.147058823529412,2.2941176470588234,0.4474705882352941,0.5425588235294118,-4.294117647058823,0.05235294117647059,0.10058823529411764,0.10176470588235294,0.15623529411764706,3.4170882352941176,0.06547108914943327,kris murray,Kris Murray,POR,SF,57.0,1333.0,0.467,12.1,0.388,0.17,0.0,0.0,0.442,0.682,0.468,,,0.279,Disruptive Defender,three-point range,at the rim,Balanced Player,"Kris Murray profiles as a balanced player. Their most common shot comes three-point range, and they make shots most consistently at the rim. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",207.0,Kris Murray,25.0,POR,SF,57.0,15.0,1333.0,2.0,46.0,32.0,18.0,2.0,1.3,2.5,27.0,12.0,52.0,6.0,29.0,2.0,197.0,6.0,18.0,,4.588235294117647,201.58823529411765,0.4218705882352941,0.442,197.0,0.15623529411764706,2.0,0.119921331657516,0.6149298515085599,0.46137787056367435,0.1190332326283988,0.2705110738700071,0.3098621067745382,Wing,
